번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
4759,311060,엘에이티,KONEX,"2,023",12,-,-,-,500,-,-,-,"3,410,067",-
4760,311060,엘에이티,KONEX,"2,022",12,-,-,-,500,-,-,-,"3,163,402",-
4761,311060,엘에이티,KONEX,"2,024",12,-,-,-,500,-,-,-,"7,658,134",-
4762,073110,엘엠에스,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,200,3.2,-25.063,"8,895,755","1,156,925,600"
4763,073110,엘엠에스,KOSDAQ,"2,022",12,IT부품,0.58,-,500,200,2.9,433.305,"8,895,755","1,156,925,600"
4764,073110,엘엠에스,KOSDAQ,"2,023",12,IT부품,0.66,-,500,200,2.2,-8.86,"8,895,755","1,156,925,600"
4765,083310,엘오티베큠,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"17,810,033",-
4766,083310,엘오티베큠,KOSDAQ,"2,022",12,반도체,0.96,-,500,100,0.8,7.402,"17,810,033","1,634,003,300"
4767,083310,엘오티베큠,KOSDAQ,"2,023",12,반도체,0.59,-,500,200,1,6.498,"17,810,033","3,268,006,600"
4768,037950,엘컴텍,KOSDAQ,"2,022",12,IT부품,0.58,-,500,-,-,-,"84,447,519",-
4769,037950,엘컴텍,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"84,447,519",-
4770,037950,엘컴텍,KOSDAQ,"2,023",12,IT부품,0.66,-,500,-,-,-,"84,447,519",-
4771,489500,엘케이켐,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4772,489500,엘케이켐,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4773,489500,엘케이켐,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
4774,170920,엘티씨,KOSDAQ,"2,024",12,화학,0.6,-,500,100,1.2,6.43,"9,805,620","927,716,600"
4775,170920,엘티씨,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"9,411,560",-
4776,170920,엘티씨,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"8,064,765",-
4777,058630,엠게임,KOSDAQ,"2,022",12,디지털컨텐츠,0.34,-,500,-,-,-,"19,543,877",-
4778,058630,엠게임,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,160,2.9,19.008,"19,543,877","2,976,411,840"
4779,058630,엠게임,KOSDAQ,"2,023",12,디지털컨텐츠,0.42,-,500,150,2.4,13.17,"19,543,877","2,866,969,350"
4780,226590,엠디바이스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4781,226590,엠디바이스,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4782,226590,엠디바이스,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
4783,058970,엠로,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,-,-,-,"11,212,120",-
4784,058970,엠로,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"12,155,810",-
4785,058970,엠로,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"11,212,120",-
4786,169330,엠브레인,KOSDAQ,"2,023",6,일반서비스,0.9,-,500,120,3.7,55.518,"18,246,918","2,189,630,160"
4787,169330,엠브레인,KOSDAQ,"2,024",6,일반서비스,0.5,-,500,80,3.2,75.082,"18,256,918","1,420,553,440"
4788,169330,엠브레인,KOSDAQ,"2,022",6,일반서비스,0.89,-,500,170,4.4,50.368,"17,936,918","3,049,276,060"
4789,097520,엠씨넥스,KOSPI,"2,022",12,전기·전자,1.8,-,500,500,1.8,38.49,"17,977,732","8,842,277,500"
4790,097520,엠씨넥스,KOSPI,"2,024",12,전기·전자,1.59,-,500,800,4,21.216,"17,977,732","13,494,185,600"
4791,097520,엠씨넥스,KOSPI,"2,023",12,전기·전자,1.25,-,500,600,2,37.855,"17,977,732","10,570,639,200"
4792,373170,엠아이큐브솔루션,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4793,373170,엠아이큐브솔루션,KOSDAQ,"2,023",12,소프트웨어,0.55,-,100,200,1.3,39.934,"4,942,930","997,546,000"
4794,373170,엠아이큐브솔루션,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"5,037,930",-
4795,179290,엠아이텍,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,120,1.1,20.104,"32,079,008","3,849,480,960"
4796,179290,엠아이텍,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,100,1.2,17.697,"32,365,678","3,236,567,800"
4797,179290,엠아이텍,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,80,1.2,20.175,"32,275,678","2,582,054,240"
4798,484870,엠앤씨솔루션,KOSPI,"2,022",12,-,-,-,-,-,-,-,-,-
4799,484870,엠앤씨솔루션,KOSPI,"2,023",12,-,-,-,-,-,-,-,-,-
4800,484870,엠앤씨솔루션,KOSPI,"2,024",12,기계·장비,1.55,-,100,"1,480",3.1,50.244,"9,153,900","13,547,772,000"
4801,009780,엠에스씨,KOSDAQ,"2,023",12,음식료·담배,0.97,-,500,100,1.8,9.531,"17,600,000","1,760,000,000"
4802,009780,엠에스씨,KOSDAQ,"2,024",12,음식료·담배,1.95,-,500,110,1.9,8.895,"17,600,000","1,936,000,000"
4803,009780,엠에스씨,KOSDAQ,"2,022",12,음식료·담배,1.31,-,500,60,0.9,5.827,"17,600,000","1,056,000,000"
4804,123040,엠에스오토텍,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,50,1.11,1.928,"43,647,846","2,179,166,350"
4805,123040,엠에스오토텍,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,-,-,-,"69,172,213",-
4806,123040,엠에스오토텍,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,75,1.4,3.731,"45,658,277","3,419,531,850"
4807,432980,엠에프씨,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4808,432980,엠에프씨,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4809,432980,엠에프씨,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"8,591,742",-
4810,413390,엠오티,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4811,413390,엠오티,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4812,413390,엠오티,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,100,1.68,19.015,"11,580,180","1,158,018,000"
4813,032790,엠젠솔루션,KOSDAQ,"2,022",12,정보기기,1.14,-,500,-,-,-,"30,923,233",-
4814,032790,엠젠솔루션,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"43,388,223",-
4815,032790,엠젠솔루션,KOSDAQ,"2,023",12,정보기기,1.18,-,500,-,-,-,"31,756,563",-
4816,033160,엠케이전자,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,100,1.5,-5.545,"22,066,331","2,090,333,000"
4817,033160,엠케이전자,KOSDAQ,"2,022",12,반도체,0.96,-,500,100,0.9,66.811,"21,807,689","2,087,843,500"
4818,033160,엠케이전자,KOSDAQ,"2,023",12,반도체,0.59,-,500,100,0.8,-5.4,"22,066,331","2,113,707,700"
4819,347890,엠투아이,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,100,220,4.1,55.821,"16,913,204","3,568,092,220"
4820,347890,엠투아이,KOSDAQ,"2,022",12,정보기기,1.14,-,100,250,3.2,40.049,"16,798,204","4,199,551,000"
4821,347890,엠투아이,KOSDAQ,"2,023",12,정보기기,1.18,-,100,220,2.8,57.689,"16,913,204","3,643,624,160"
4822,033310,엠투엔,KOSDAQ,"2,024",12,금속,1.34,-,500,-,-,-,"40,342,231",-
4823,033310,엠투엔,KOSDAQ,"2,023",12,금속,0.94,-,500,-,-,-,"40,342,231",-
4824,033310,엠투엔,KOSDAQ,"2,022",12,금속,0.91,-,500,-,-,-,"40,342,231",-
4825,259630,엠플러스,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,100,0.87,6.035,"12,282,402","1,207,210,100"
4826,259630,엠플러스,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,-,-,-,"12,282,402",-
4827,259630,엠플러스,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,100,1.3,10.879,"12,282,402","1,194,735,500"
4828,105550,엣지파운드리,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"57,287,373",-
4829,105550,엣지파운드리,KOSDAQ,"2,022",12,전기·전자,0.38,-,500,-,-,-,"44,332,472",-
4830,105550,엣지파운드리,KOSDAQ,"2,023",12,전기·전자,0.23,-,500,-,-,-,"45,447,943",-
4831,060850,영림원소프트랩,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,80,0.9,16.922,"8,131,000","637,781,440"
4832,060850,영림원소프트랩,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,140,1.55,15.727,"8,131,000","1,124,340,000"
4833,060850,영림원소프트랩,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,80,1.5,19.832,"8,131,000","650,480,000"
4834,014440,영보화학,KOSPI,"2,024",12,화학,1.64,-,500,350,9.7,30.261,"20,000,000","6,825,000,000"
4835,014440,영보화학,KOSPI,"2,023",12,화학,2.11,-,500,50,1.3,16.356,"20,000,000","975,000,000"
4836,014440,영보화학,KOSPI,"2,022",12,화학,2.41,-,500,50,1.4,14.576,"20,000,000","975,000,000"
4837,143540,영우디에스피,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"44,599,895",-
4838,143540,영우디에스피,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"44,599,895",-
4839,143540,영우디에스피,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"44,599,895",-
4840,111770,영원무역,KOSPI,"2,024",12,유통,2.73,-,500,"1,400",3.3,20.32,"44,311,468","59,850,068,600"
4841,111770,영원무역,KOSPI,"2,022",12,유통,2.79,-,500,"1,530",3.2,9.031,"44,311,468","67,115,073,330"
4842,111770,영원무역,KOSPI,"2,023",12,유통,2.13,-,500,"1,300",2.8,10.698,"44,311,468","57,025,879,300"
4843,009970,영원무역홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,"5,350",6,12.527,"13,635,592","62,086,204,300"
4844,009970,영원무역홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,"3,050",4.9,3.941,"13,635,592","35,394,938,900"
4845,009970,영원무역홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,"3,970",4.2,6.41,"13,635,592","46,071,445,060"
4846,003520,영진약품,KOSPI,"2,022",12,제약,0.29,-,500,-,-,-,"182,892,731",-
4847,003520,영진약품,KOSPI,"2,023",12,제약,0.23,-,500,-,-,-,"182,892,731",-
4848,003520,영진약품,KOSPI,"2,024",12,제약,0.21,-,500,-,-,-,"182,892,731",-
4849,000670,영풍,KOSPI,"2,022",12,금속,4.05,-,"5,000","10,000",1.6,4.139,"1,842,040","17,201,340,000"
4850,000670,영풍,KOSPI,"2,024",12,금속,2.46,0.04,"5,000",50,0,-0.026,"1,842,040","86,006,700"
4851,000670,영풍,KOSPI,"2,023",12,금속,2.37,-,"5,000","10,000",1.9,-20.633,"1,842,040","17,201,340,000"
4852,006740,영풍제지,KOSPI,"2,023",12,종이·목재,2.62,-,500,40,1.39,-31.252,"46,482,148","1,766,701,800"
4853,006740,영풍제지,KOSPI,"2,022",12,종이·목재,1.81,-,500,779,6.48,173.602,"22,295,000","13,745,840,396"
4854,006740,영풍제지,KOSPI,"2,024",12,종이·목재,2.88,-,500,-,-,-,"55,907,218",-
4855,012280,영화금속,KOSPI,"2,022",12,운송장비·부품,2.26,-,500,-,-,-,"53,394,505",-
4856,012280,영화금속,KOSPI,"2,024",12,운송장비·부품,2.7,-,500,30,3.32,17.309,"51,664,505","1,497,885,150"
4857,012280,영화금속,KOSPI,"2,023",12,운송장비·부품,2.09,-,500,20,2.26,13.713,"53,394,505","1,033,290,100"
4858,265560,영화테크,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,50,0.52,11.078,"10,690,180","534,509,000"
4859,265560,영화테크,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,80,0.77,14.025,"10,690,180","855,214,400"
4860,265560,영화테크,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,100,1.46,7.46,"10,690,180","1,046,118,000"
4861,012160,영흥,KOSPI,"2,023",12,금속,2.37,-,500,-,-,-,"101,310,372",-
4862,012160,영흥,KOSPI,"2,024",12,금속,2.46,-,500,-,-,-,"101,310,372",-
4863,012160,영흥,KOSPI,"2,022",12,금속,4.05,-,500,-,-,-,"101,310,372",-
4864,036000,예림당,KOSDAQ,"2,024",12,오락·문화,0.7,-,500,-,-,-,"23,034,277",-
4865,036000,예림당,KOSDAQ,"2,023",12,출판·매체복제,0.74,-,500,-,-,-,"23,034,277",-
4866,036000,예림당,KOSDAQ,"2,022",12,출판·매체복제,0.4,-,500,-,-,-,"23,034,277",-
4867,250930,예선테크,KOSDAQ,"2,024",12,화학,0.6,-,100,-,-,-,"33,000,440",-
4868,250930,예선테크,KOSDAQ,"2,022",12,화학,0.56,-,100,-,-,-,"33,000,440",-
4869,250930,예선테크,KOSDAQ,"2,023",12,화학,0.48,-,100,-,-,-,"33,000,440",-
4870,053280,예스24,KOSDAQ,"2,023",12,인터넷,0.77,-,500,200,4.2,-118.753,"25,000,000","4,997,130,400"
4871,053280,예스24,KOSDAQ,"2,022",12,인터넷,0.88,-,500,200,3.9,567.856,"25,000,000","4,997,130,400"
4872,053280,예스24,KOSDAQ,"2,024",12,유통,0.93,-,500,200,4.2,443.008,"25,000,000","4,997,130,400"
4873,122640,예스티,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"18,051,850",-
4874,122640,예스티,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"19,044,342",-
4875,122640,예스티,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"20,930,108",-
4876,476040,오가노이드사이언스,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4877,476040,오가노이드사이언스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4878,476040,오가노이드사이언스,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
4879,900300,오가닉티코스메틱,KOSDAQ,"2,023",12,금융,0.34,-,무액면,-,-,-,"245,263,481",-
4880,900300,오가닉티코스메틱,KOSDAQ,"2,024",12,금융,0.71,-,무액면,-,-,-,"48,809,242",-
4881,900300,오가닉티코스메틱,KOSDAQ,"2,022",12,금융,1.62,-,무액면,-,-,-,"185,263,481",-
4882,212310,오건에코텍,KONEX,"2,024",12,-,-,-,500,-,-,-,"10,587,170",-
4883,212310,오건에코텍,KONEX,"2,023",12,-,-,-,500,-,-,-,"7,130,704",-
4884,212310,오건에코텍,KONEX,"2,022",12,-,-,-,500,-,-,-,"6,304,038",-
4885,045060,오공,KOSDAQ,"2,022",12,화학,0.56,-,500,50,1.4,11.229,"16,941,974","847,098,700"
4886,045060,오공,KOSDAQ,"2,023",12,화학,0.48,-,500,50,1.5,9.447,"16,941,974","847,098,700"
4887,045060,오공,KOSDAQ,"2,024",12,화학,0.6,-,500,50,1.9,10.582,"16,941,974","847,098,700"
4888,192410,오늘이엔엠,KOSDAQ,"2,023",12,통신장비,0.53,-,200,-,-,-,"108,796,360",-
4889,192410,오늘이엔엠,KOSDAQ,"2,024",12,전기·전자,0.51,-,100,-,-,-,"14,235,530",-
4890,192410,오늘이엔엠,KOSDAQ,"2,022",12,통신장비,0.59,-,200,-,-,-,"108,796,360",-
4891,080520,오디텍,KOSDAQ,"2,023",12,반도체,0.59,-,500,100,2.1,35.86,"11,746,609","1,057,878,900"
4892,080520,오디텍,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,100,3.18,18.867,"11,746,609","1,032,407,900"
4893,080520,오디텍,KOSDAQ,"2,022",12,반도체,0.96,-,500,100,2.1,-26.523,"11,746,609","1,075,258,900"
4894,007310,오뚜기,KOSPI,"2,024",12,음식료·담배,2.63,-,"5,000","9,000",2.3,22.496,"4,007,830","30,953,943,000"
4895,007310,오뚜기,KOSPI,"2,022",12,음식료·담배,1.43,-,"5,000","9,000",1.9,11.115,"4,007,830","30,953,943,000"
4896,007310,오뚜기,KOSPI,"2,023",12,음식료·담배,1.7,-,"5,000","9,000",2.3,19.145,"4,007,830","30,953,943,000"
4897,039830,오로라,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,180,2.96,42.765,"10,762,890","1,779,028,200"
4898,039830,오로라,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,150,2.07,24.842,"10,762,890","1,504,183,500"
4899,039830,오로라,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,120,1.46,16.086,"10,762,890","1,216,426,800"
4900,322310,오로스테크놀로지,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,-,-,-,"9,366,542",-
4901,322310,오로스테크놀로지,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,-,-,-,"9,366,542",-
4902,322310,오로스테크놀로지,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,-,-,-,"9,366,542",-
4903,046120,오르비텍,KOSDAQ,"2,023",12,일반서비스,0.56,-,500,-,-,-,"27,068,824",-
4904,046120,오르비텍,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"27,449,486",-
4905,046120,오르비텍,KOSDAQ,"2,022",12,일반서비스,1.01,-,500,-,-,-,"27,068,824",-
4906,475830,오름테라퓨틱,KOSDAQ,"2,023",12,-,-,-,-,-,-,-,-,-
4907,475830,오름테라퓨틱,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4908,475830,오름테라퓨틱,KOSDAQ,"2,024",12,-,-,-,-,-,-,-,-,-
4909,014940,오리엔탈정공,KOSDAQ,"2,024",12,기계·장비,0.68,-,500,100,1.9,17.483,"45,573,661","4,554,728,900"
4910,014940,오리엔탈정공,KOSDAQ,"2,023",12,기계·장비,0.49,-,500,50,1.7,25.563,"45,573,661","2,277,364,450"
4911,014940,오리엔탈정공,KOSDAQ,"2,022",12,기계·장비,0.77,-,500,50,2.2,27.202,"45,573,661","2,277,364,450"
4912,002630,오리엔트바이오,KOSPI,"2,022",3,제약,0.13,-,500,-,-,-,"118,583,005",-
4913,002630,오리엔트바이오,KOSPI,"2,023",3,제약,0.31,-,500,-,-,-,"118,583,005",-
4914,002630,오리엔트바이오,KOSPI,"2,024",3,제약,0.23,-,500,-,-,-,"118,583,005",-
4915,065500,오리엔트정공,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,-,-,-,"31,742,912",-
4916,065500,오리엔트정공,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,-,-,-,"31,742,912",-
4917,065500,오리엔트정공,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,-,-,-,"31,742,912",-
4918,271560,오리온,KOSPI,"2,024",12,음식료·담배,2.63,-,500,"2,500",2.4,18.533,"39,536,132","98,821,970,000"
4919,271560,오리온,KOSPI,"2,023",12,음식료·담배,1.7,-,500,"1,250",1.1,12.835,"39,536,132","49,410,985,000"
4920,271560,오리온,KOSPI,"2,022",12,음식료·담배,1.43,-,500,950,0.7,9.428,"39,536,132","37,552,348,600"
4921,001800,오리온홀딩스,KOSPI,"2,024",12,기타금융,-,-,500,800,5.3,10.036,"62,645,422","48,125,322,400"
4922,001800,오리온홀딩스,KOSPI,"2,022",12,기타금융,-,-,500,700,4.4,13.014,"62,645,422","42,109,657,100"
4923,001800,오리온홀딩스,KOSPI,"2,023",12,기타금융,-,-,500,750,4.9,15.536,"62,645,422","45,117,489,750"
4924,010470,오리콤,KOSDAQ,"2,024",12,일반서비스,0.48,-,"1,000",270,3.7,32.032,"11,975,050","3,145,864,230"
4925,010470,오리콤,KOSDAQ,"2,023",12,일반서비스,0.56,-,"1,000",270,2.4,31.858,"11,975,050","3,133,278,450"
4926,010470,오리콤,KOSDAQ,"2,022",12,일반서비스,1.01,-,"1,000",270,1.9,25.503,"11,975,050","3,133,278,450"
4927,417860,오브젠,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"3,904,850",-
4928,417860,오브젠,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"4,430,614",-
4929,417860,오브젠,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4930,352910,오비고,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"12,194,808",-
4931,352910,오비고,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,-,-,-,"12,166,093",-
4932,352910,오비고,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,-,-,-,"12,637,802",-
4933,053980,오상자이엘,KOSDAQ,"2,022",12,컴퓨터서비스,0.95,-,500,-,-,-,"17,747,882",-
4934,053980,오상자이엘,KOSDAQ,"2,023",12,소프트웨어,0.55,-,500,-,-,-,"17,747,882",-
4935,053980,오상자이엘,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,300,8.89,89.078,"18,982,783","5,661,809,400"
4936,036220,오상헬스케어,KOSDAQ,"2,024",12,제약,0.43,-,500,500,4.1,-60.186,"14,489,416","6,855,805,000"
4937,036220,오상헬스케어,KOSDAQ,"2,023",12,-,-,-,-,"2,000",-,21.573,-,"25,168,660,000"
4938,036220,오상헬스케어,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4939,052420,오성첨단소재,KOSDAQ,"2,022",12,IT부품,0.58,-,500,-,-,-,"69,517,744",-
4940,052420,오성첨단소재,KOSDAQ,"2,024",12,화학,0.6,-,500,-,-,-,"86,315,192",-
4941,052420,오성첨단소재,KOSDAQ,"2,023",12,IT부품,0.66,-,500,-,-,-,"81,479,878",-
4942,332190,오션스바이오,KONEX,"2,024",12,-,-,-,-,-,-,-,-,-
4943,332190,오션스바이오,KONEX,"2,022",12,-,-,-,-,-,-,-,-,-
4944,332190,오션스바이오,KONEX,"2,023",12,-,-,-,-,-,-,-,-,-
4945,052300,오션인더블유,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"118,651,430",-
4946,052300,오션인더블유,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"118,651,430",-
4947,052300,오션인더블유,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"168,651,433",-
4948,039200,오스코텍,KOSDAQ,"2,023",12,제약,0.41,-,500,-,-,-,"37,983,958",-
4949,039200,오스코텍,KOSDAQ,"2,022",12,제약,0.52,-,500,-,-,-,"36,606,525",-
4950,039200,오스코텍,KOSDAQ,"2,024",12,제약,0.43,-,500,-,-,-,"38,247,676",-
4951,226400,오스테오닉,KOSDAQ,"2,024",12,의료·정밀기기,0.46,-,500,-,-,-,"20,661,601",-
4952,226400,오스테오닉,KOSDAQ,"2,022",12,의료·정밀기기,0.49,-,500,-,-,-,"17,412,791",-
4953,226400,오스테오닉,KOSDAQ,"2,023",12,의료·정밀기기,0.46,-,500,-,-,-,"20,661,601",-
4954,031510,오스템,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,20,1.4,-3.902,"28,000,000","533,000,000"
4955,031510,오스템,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,50,2.66,17.898,"28,000,000","1,332,500,000"
4956,031510,오스템,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,30,2.35,-1.951,"28,000,000","761,678,850"
4957,368970,오에스피,KOSDAQ,"2,024",12,음식료·담배,1.95,-,500,-,-,-,"9,346,160",-
4958,368970,오에스피,KOSDAQ,"2,022",12,음식료·담배,1.31,-,500,-,-,-,"9,346,160",-
4959,368970,오에스피,KOSDAQ,"2,023",12,음식료·담배,0.97,-,500,-,-,-,"9,346,160",-
4960,138080,오이솔루션,KOSDAQ,"2,023",12,통신장비,0.53,-,500,100,0.8,-2.232,"10,624,095","754,871,400"
4961,138080,오이솔루션,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"10,624,095",-
4962,138080,오이솔루션,KOSDAQ,"2,022",12,통신장비,0.59,-,500,200,1.1,-32.712,"10,624,095","1,955,220,000"
4963,080580,오킨스전자,KOSDAQ,"2,023",12,반도체,0.59,-,500,-,-,-,"17,679,298",-
4964,080580,오킨스전자,KOSDAQ,"2,024",12,전기·전자,0.51,-,500,-,-,-,"17,679,298",-
4965,080580,오킨스전자,KOSDAQ,"2,022",12,반도체,0.96,-,500,-,-,-,"17,679,298",-
4966,067170,오텍,KOSDAQ,"2,022",12,운송장비·부품,0.85,-,500,130,2.15,-4.763,"15,391,605","1,846,739,570"
4967,067170,오텍,KOSDAQ,"2,024",12,운송장비·부품,1.48,-,500,-,-,-,"15,391,605",-
4968,067170,오텍,KOSDAQ,"2,023",12,운송장비·부품,0.89,-,500,100,2.23,-6.864,"15,391,605","1,420,568,900"
4969,353590,오토앤,KOSDAQ,"2,022",12,유통,0.81,-,500,-,-,-,"12,875,570",-
4970,353590,오토앤,KOSDAQ,"2,023",12,유통,0.63,-,500,-,-,-,"12,875,570",-
4971,353590,오토앤,KOSDAQ,"2,024",12,유통,0.93,-,500,-,-,-,"12,875,570",-
4972,173130,오파스넷,KOSDAQ,"2,022",12,소프트웨어,0.76,-,500,50,0.6,9.682,"11,860,430","587,589,600"
4973,173130,오파스넷,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,100,1.1,13.52,"13,046,473","1,304,308,400"
4974,173130,오파스넷,KOSDAQ,"2,023",12,소프트웨어,0.55,0.1,500,100,0.7,11.339,"11,860,430","1,186,043,000"
4975,440320,오픈놀,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"9,805,000",-
4976,440320,오픈놀,KOSDAQ,"2,023",12,소프트웨어,0.55,-,100,-,-,-,"9,805,000",-
4977,440320,오픈놀,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
4978,049480,오픈베이스,KOSDAQ,"2,023",12,컴퓨터서비스,0.75,-,500,25,0.9,13.636,"31,422,383","785,559,575"
4979,049480,오픈베이스,KOSDAQ,"2,024",12,IT 서비스,0.72,-,500,25,0.9,8.908,"31,422,383","682,822,000"
4980,049480,오픈베이스,KOSDAQ,"2,022",12,컴퓨터서비스,0.95,-,500,15,0.6,6.902,"31,422,383","471,335,745"
4981,394280,오픈엣지테크놀로지,KOSDAQ,"2,022",12,소프트웨어,0.76,-,100,-,-,-,"20,895,524",-
4982,394280,오픈엣지테크놀로지,KOSDAQ,"2,023",12,소프트웨어,0.55,-,100,-,-,-,"21,459,810",-
4983,394280,오픈엣지테크놀로지,KOSDAQ,"2,024",12,IT 서비스,0.72,-,100,-,-,-,"21,873,757",-
4984,309930,오하임앤컴퍼니,KOSDAQ,"2,023",12,유통,0.63,-,100,-,-,-,"21,275,390",-
4985,309930,오하임앤컴퍼니,KOSDAQ,"2,024",12,유통,0.93,-,100,-,-,-,"21,290,990",-
4986,309930,오하임앤컴퍼니,KOSDAQ,"2,022",12,유통,0.81,-,100,-,-,-,"21,224,146",-
4987,476060,온코닉테라퓨틱스,KOSDAQ,"2,024",12,일반서비스,0.48,-,500,-,-,-,"10,803,960",-
4988,476060,온코닉테라퓨틱스,KOSDAQ,"2,022",12,-,-,-,-,-,-,-,-,-
