번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"2259","256940","킵스파마","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"18748658",
"2260","336040","타스컴","KONEX","2024","12","-",,,"500",,,,"4548295",
"2261","219130","타이거일렉","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"6314290",
"2262","346010","타이드","KONEX","2024","12","-",,,"500",,,,"4860062",
"2263","318660","타임기술","KONEX","2024","12","-",,,"500",,,,"2152101",
"2264","476710","타조엔터테인먼트","KONEX","2024","12","-",,,"100",,,,"1000000",
"2265","434190","탈로스","KONEX","2024","12","-",,,"500",,,,"7369434",
"2266","336680","탑런토탈솔루션","KOSDAQ","2024","12","전기·전자","0.51",,"500","100","1","9.842","19572779","1957277900"
"2267","360070","탑머티리얼","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"8076743",
"2268","180060","탑선","KONEX","2024","12","-",,,"500",,,,"9347666",
"2269","065130","탑엔지니어링","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"17189982",
"2270","134580","탑코미디어","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"22025767",
"2271","014580","태경비케이","KOSPI","2024","12","비금속","4.47",,"500","150","3.2","11.888","27583100","4137465000"
"2272","015890","태경산업","KOSPI","2024","12","화학","1.64",,"500","250","4.9","18.242","29228750","7307187500"
"2273","006890","태경케미컬","KOSPI","2024","12","화학","1.64",,"500","180","1.6","16.152","11600000","2040101820"
"2274","023160","태광","KOSDAQ","2024","12","금속","1.34",,"500","250","1.4","14.021","26500000","6466810500"
"2275","003240","태광산업","KOSPI","2024","12","화학","1.64",,"5000","1750","0.3","0.675","1113400","1472854250"
"2276","011280","태림포장","KOSPI","2024","12","종이·목재","2.88",,"500",,,,"70805940",
"2277","323280","태성","KOSDAQ","2024","12","기계·장비","0.68",,"100",,,,"25890730",
"2278","053620","태양","KOSDAQ","2024","12","금속","1.34",,"500","200","3","19.271","8600000","1592206200"
"2279","052960","태양3C","KONEX","2024","12","-",,,"500","25","0.9","2.647","4887078","102769475"
"2280","004100","태양금속공업","KOSPI","2024","12","운송장비·부품","2.7",,"500","10","0.4","17.369","36700000","413738600"
"2281","116100","태양기계","KONEX","2024","12","-",,,"500",,,,"6239986",
"2282","009410","태영건설","KOSPI","2024","12","건설","2.23",,"500",,,,"287905337",
"2283","044490","태웅","KOSDAQ","2024","12","금속","1.34",,"500",,,,"20007381",
"2284","124560","태웅로직스","KOSDAQ","2024","12","운송·창고","1.42",,"100","100","3.4","13.529","38416584","4245520300"
"2285","001420","태원물산","KOSPI","2024","12","운송장비·부품","2.7",,"500","200","5.4","8.396","7600000","1466621400"
"2286","191420","테고사이언스","KOSDAQ","2024","12","제약","0.43",,"500",,,,"8108834",
"2287","073640","테라사이언스","KOSDAQ","2024","12","금속","1.34",,"100",,,,"95587404",
"2288","066700","테라젠이텍스","KOSDAQ","2024","12","제약","0.43",,"500",,,,"32474435",
"2289","095610","테스","KOSDAQ","2024","12","기계·장비","0.68",,"500","600","3.8","24.675","19768226","10524735600"
"2290","055490","테이팩스","KOSPI","2024","12","화학","1.64",,"500","200","1.5","26.639","4769650","953930000"
"2291","308700","테크엔","KONEX","2024","12","-",,,"100",,,,"4000000",
"2292","064520","테크엘","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"22351062",
"2293","089030","테크윙","KOSDAQ","2024","12","기계·장비","0.68",,"500","130","0.4","-21.148","37353645","4646261620"
"2294","258050","테크트랜스","KONEX","2024","12","-",,,"100",,,,"9994242",
"2295","054450","텔레칩스","KOSDAQ","2024","12","전기·전자","0.51",,"500","60","0.46","-2.297","15144233","885677760"
"2296","078000","텔코웨어","KOSPI","2024","12","IT 서비스",,,"500","640","6.5","66.418","9240077","3304961920"
"2297","200230","텔콘RF제약","KOSDAQ","2024","12","제약","0.43",,"1000",,,,"12025023",
"2298","214420","토니모리","KOSPI","2024","12","화학","1.64",,"200","120","1.6","17.292","24054799","2868318120"
"2299","393210","토마토시스템","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"15614544",
"2300","475960","토모큐브","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500",,,,"13047594",
"2301","215480","토박스코리아","KOSDAQ","2024","12","유통","0.93",,"500",,,,"9400000",
"2302","051360","토비스","KOSDAQ","2024","12","전기·전자","0.51",,"500","300","1.5","7.45","16167058","4566961800"
"2303","045340","토탈소프트","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"8558040",
"2304","108230","톱텍","KOSDAQ","2024","12","기계·장비","0.68",,"500","150","3.2","16.786","38023245","5465338200"
"2305","079970","투비소프트","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"9290500",
"2306","199800","툴젠","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"8546247",
"2307","417790","트루엔","KOSDAQ","2024","12","전기·전자","0.51",,"100","230","2.3","16.759","10999650","2407729930"
"2308","290090","트윔","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"7432268",
"2309","026150","특수건설","KOSDAQ","2024","12","건설","1.82",,"500",,,,"17546331",
"2310","464280","티디에스팜","KOSDAQ","2024","12","제약","0.43",,"100",,,,"5530000",
"2311","117730","티로보틱스","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"18172362",
"2312","033830","티비씨","KOSDAQ","2024","12","오락·문화","0.7",,"500","11","1.3","27.351","100000000","1039892150"
"2313","084870","티비에이치글로벌","KOSPI","2024","12","섬유·의류","2.68",,"500","40","3.6","-118.842","20856819","834272760"
"2314","057680","티사이언티픽","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"71248501",
"2315","204610","티쓰리","KOSDAQ","2024","12","IT 서비스","0.72",,"100","60","3.4","26.445","63921720","3338627340"
"2316","125020","티씨머티리얼즈","KOSDAQ","2024","12","-",,,,,,,,
"2317","064760","티씨케이","KOSDAQ","2024","12","비금속","1.89",,"500","1410","2","22.865","11675000","16461750000"
"2318","246710","티앤알바이오팹","KOSDAQ","2024","12","제약","0.43",,"500",,,,"21546828",
"2319","340570","티앤엘","KOSDAQ","2024","12","제약","0.43",,"500","750","1.2","13.045","8128000","6054008250"
"2320","043220","티에스넥스젠","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"144224163",
"2321","277880","티에스아이","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,"0","20160832","2360364445"
"2322","131290","티에스이","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500","400","1","9.58","11061429","4314208000"
"2323","019180","티에이치엔","KOSPI","2024","12","전기·전자","1.59",,"500","60","1.9","3.227","18000000","1080000000"
"2324","425420","티에프이","KOSDAQ","2024","12","전기·전자","0.51",,"100",,,,"11381000",
"2325","484810","티엑스알로보틱스","KOSDAQ","2024","12","-",,,,,,,,
"2326","131100","티엔엔터테인먼트","KOSDAQ","2024","12","오락·문화","0.7",,"500",,,,"28048252",
"2327","356860","티엘비","KOSDAQ","2024","12","전기·전자","0.51",,"500","200","1.5","54.06","9832630","1944526000"
"2328","413300","티엘엔지니어링","KONEX","2024","12","-",,,"500",,,,"1351515",
"2329","363280","티와이홀딩스","KOSPI","2024","12","기타금융",,,"500",,,,"50429268",
"2330","321550","티움바이오","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"26045494",
"2331","091810","티웨이항공","KOSPI","2024","12","운송·창고","2.53",,"500",,,,"215378976",
"2332","004870","티웨이홀딩스","KOSPI","2024","12","비금속","4.47",,"500",,,,"112419447",
"2333","425040","티이엠씨","KOSDAQ","2024","12","화학","0.6",,"500","100","1.2","12.39","21316062","2115309300"
"2334","241790","티이엠씨씨엔에스","KOSDAQ","2024","12","기계·장비","0.68",,"500","150",,"16.676","10002634","1457015550"
"2335","022220","티케이지애강","KOSDAQ","2024","12","화학","0.6",,"500",,,,"51794579",
"2336","069260","티케이지휴켐스","KOSPI","2024","12","화학","1.64",,"1000","1000","5.4","49.542","40878588","38370877000"
"2337","104480","티케이케미칼","KOSDAQ","2024","12","화학","0.6",,"500",,,,"90895434",
"2338","081150","티플랙스","KOSDAQ","2024","12","금속","1.34",,"500","25","0.85","44.503","24268402","605691125"
"2339","130740","티피씨글로벌","KOSDAQ","2024","12","운송장비·부품","1.48",,"500",,,,"11276679",
"2340","217880","틸론","KONEX","2024","12","-",,,"500",,,,"10727290",
"2341","084730","팅크웨어","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"11109424",
"2342","440110","파두","KOSDAQ","2024","12","전기·전자","0.51",,"100",,,,"49347196",
"2343","034230","파라다이스","KOSPI","2024","12","오락·문화",,,"500","150","1.5","11.703","91771623","12954048750"
"2344","033540","파라텍","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"37751063",
"2345","388870","파로스아이바이오","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"12945932",
"2346","043200","파루","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"41804315",
"2347","214450","파마리서치","KOSDAQ","2024","12","제약","0.43",,"500","1100","0.4","15.098","10509600","13428388347"
"2348","217950","파마리서치바이오","KONEX","2024","12","-",,,"500",,,,"4064391",
"2349","208340","파멥신","KOSDAQ","2024","12","제약","0.43",,"500",,,,"80201108",
"2350","005690","파미셀","KOSPI","2024","12","제약","0.21",,"500","20","0.2","18.956","60016964","1200080280"
"2351","177830","파버나인","KOSDAQ","2024","12","전기·전자","0.51",,"500","80","2.6","13.037","13288753","916877040"
"2352","037070","파세코","KOSDAQ","2024","12","전기·전자","0.51",,"500","100","2","-11.905","20000000","1997218500"
"2353","150900","파수","KOSDAQ","2024","12","IT 서비스","0.72",,"500","100","2.01","24.505","11685422","1130416100"
"2354","037030","파워넷","KOSDAQ","2024","12","전기·전자","0.51",,"1000",,,,"21878974",
"2355","047310","파워로직스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"36610755",
"2356","266870","파워풀엑스","KONEX","2024","12","-",,,"500",,,,"6408680",
"2357","368770","파이버프로","KOSDAQ","2024","12","의료·정밀기기","0.46",,"100","66","1.48","30.171","32854225","2157835350"
"2358","170790","파이오링크","KOSDAQ","2024","12","전기·전자","0.51",,"500","300","3.4","36.816","6856330","1987328100"
"2359","049120","파인디앤씨","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"52012744",
"2360","038950","파인디지털","KOSDAQ","2024","12","전기·전자","0.51",,"500","50","1.3","-25.789","10210765","410047650"
"2361","387570","파인메딕스","KOSDAQ","2024","12","의료·정밀기기","0.46",,"100",,,,"5625900",
"2362","441270","파인엠텍","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"36987901",
"2363","106240","파인테크닉스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"15923057",
"2364","131760","파인텍","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"43431583",
"2365","065690","파커스","KOSDAQ","2024","12","화학","0.6",,"500",,,,"14049331",
"2366","140860","파크시스템스","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500","500","0.24","8.109","6987577","3470995000"
"2367","091700","파트론","KOSDAQ","2024","12","전기·전자","0.51",,"500","300","4","27.089","58918214","15143128200"
"2368","202960","판도라티비","KONEX","2024","12","-",,,"500",,,,"11915582",
"2369","032800","판타지오","KOSDAQ","2024","06","오락·문화","0.7",,"100",,,,"229785294",
"2370","318010","팜스빌","KOSDAQ","2024","12","음식료·담배","1.95",,"500","100","2.6","48.819","7929338","772811800"
"2371","036580","팜스코","KOSPI","2024","12","음식료·담배","2.63",,"500","50","2.12","-2.494","36727943","1750941800"
"2372","027710","팜스토리","KOSDAQ","2024","12","음식료·담배","1.95",,"500","25","2.1","53.555","111416600","2765056525"
"2373","004720","팜젠사이언스","KOSPI","2024","12","제약","0.21",,"500",,,,"18178525",
"2374","266350","팡스카이","KONEX","2024","12","-",,,"500",,,,"7895050",
"2375","225590","패션플랫폼","KOSDAQ","2024","12","섬유·의류","1.74",,"100",,,,"26636713",
"2376","054300","팬스타엔터프라이즈","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"66985895",
"2377","068050","팬엔터테인먼트","KOSDAQ","2024","12","오락·문화","0.7",,"500",,,,"27694076",
"2378","028670","팬오션","KOSPI","2024","12","운송·창고","2.53",,"1000","120","3.56","23.923","534569512","64148341440"
"2379","222110","팬젠","KOSDAQ","2024","12","제약","0.43",,"500",,,,"12898197",
"2380","271830","팸텍","KOSDAQ","2024","12","기계·장비","0.68",,"100",,,,"29490202",
"2381","010820","퍼스텍","KOSPI","2024","12","금속","2.46",,"500",,,,"48771938",
"2382","016800","퍼시스","KOSPI","2024","12","기타제조",,,"1000","1200","2.8","22.503","11500000","10738742400"
"2383","263750","펄어비스","KOSDAQ","2024","12","IT 서비스","0.72",,"100",,,,"64247855",
"2384","251970","펌텍코리아","KOSDAQ","2024","12","화학","0.6",,"500","420","1.02","13.587","12400000","5207322120"
"2385","001020","페이퍼코리아","KOSPI","2024","12","종이·목재","2.88",,"500",,,,"177983313",
"2386","327610","펨토바이오메드","KONEX","2024","12","-",,,"500",,,,"8441715",
"2387","168360","펨트론","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"21288284",
"2388","087010","펩트론","KOSDAQ","2024","12","제약","0.43",,"500",,,,"23297350",
"2389","090080","평화산업","KOSPI","2024","12","운송장비·부품","2.7",,"500",,,,"54902259",
"2390","010770","평화홀딩스","KOSPI","2024","12","운송장비·부품","2.7",,"500","150","5.87","88.675","14625466","2158344150"
"2391","064800","포니링크","KOSDAQ","2024","12","유통","0.93",,"100",,,,"127807298",
"2392","119500","포메탈","KOSDAQ","2024","12","금속","1.34",,"500","60","2","45.363","11847232","710833920"
"2393","389140","포바이포","KOSDAQ","2024","12","오락·문화","0.7",,"500",,,,"11112735",
"2394","105760","포스뱅크","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"9463460",
"2395","022100","포스코DX","KOSPI","2024","12","일반서비스","1.84",,"500","125","0.6","21.42","152034729","18977814875"
"2396","058430","포스코스틸리온","KOSPI","2024","12","금속","2.46",,"5000","2160","7.4","36.676","6000000","12939674400"
"2397","009520","포스코엠텍","KOSDAQ","2024","12","금속","1.34",,"500","20","0.2","146.618","41642703","832791180"
"2398","047050","포스코인터내셔널","KOSPI","2024","12","유통","2.73",,"5000","1550","3.7","52.48","175922788","264188954850"
"2399","003670","포스코퓨처엠","KOSPI","2024","12","전기·전자","1.59",,"500",,,,"77463220",
"2400","189690","포시에스","KOSDAQ","2024","06","소프트웨어","0.76",,"500","50","2","28.877","27321969","1362716850"
"2401","318020","포인트모바일","KOSDAQ","2024","12","전기·전자","0.51",,"100",,,,"12662272",
"2402","256630","포인트엔지니어링","KOSDAQ","2024","12","금속","1.34",,"100",,,,"57997072",
"2403","331380","포커스에이아이","KOSDAQ","2024","12","전기·전자","0.51",,"100",,,,"22725452",
"2404","208710","포톤","KOSDAQ","2024","12","전기·전자","0.51",,"100",,,,"65900664",
"2405","472850","폰드그룹","KOSDAQ","2024","12","섬유·의류","1.74",,"500","250","4.7","29.769","32343933","8083994250"
"2406","039980","폴라리스AI","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"72297244",
"2407","041910","폴라리스AI파마","KOSDAQ","2024","12","제약","0.43",,"500",,,,"13501607",
"2408","234100","폴라리스세원","KOSDAQ","2024","12","운송장비·부품","1.48",,"100",,,,"54413213",
"2409","041020","폴라리스오피스","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"49725498",
"2410","114630","폴라리스우노","KOSDAQ","2024","12","화학","0.6",,"500",,,,"77757548",
"2411","290720","푸드나무","KOSDAQ","2024","12","유통","0.93",,"500",,,,"22290074",
"2412","005670","푸드웰","KOSDAQ","2024","12","음식료·담배","1.95",,"500","125","2.41","10.768","10000000","1178532125"
"2413","094940","푸른기술","KOSDAQ","2024","12","전기·전자","0.51",,"500","30","0.43","11.822","8361386","237145890"
"2414","057880","푸른소나무","KOSDAQ","2024","12","유통","0.93",,"500",,,,"24580368",
"2415","007330","푸른저축은행","KOSDAQ","2024","12","금융","0.71",,"1000","650","7.2","96.746","15082800","7616778000"
"2416","017810","풀무원","KOSPI","2024","12","음식료·담배","2.63",,"500","102","0.8","10.935","38120542","3760062210"
"2417","093380","풍강","KOSDAQ","2024","08","금속","1.23",,"500","80","2.2","-84.478","9879313","767057760"
"2418","023900","풍국주정","KOSDAQ","2024","12","음식료·담배","1.95",,"500","160","1.69","19.12","12600000","2016000000"
"2419","103140","풍산","KOSPI","2024","12","금속","2.46",,"5000","2600","5","30.086","28024278","71017122800"
"2420","005810","풍산홀딩스","KOSPI","2024","12","기타금융",,,"5000","1400","5.5","19.605","14417292","19595542400"
"2421","371950","풍원정밀","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"21040488",
